Tweet,Time,Location,RT
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 06 54  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 06 29  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 06 18  0000 2020,Blessed,8267
RT  AliIrfa31027750  Online classes are just to cover the courses at university s end  In technical degrees where healthy questioning for u,Thu Mar 26 12 06 15  0000 2020,"Rawalpindi, Pakistan",23
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 06 06  0000 2020,,8267
With schools everywhere suspended  an education expert answers 4 questions about the upheaval    As long as teache  ,Thu Mar 26 12 06 04  0000 2020,Somewhere under the rainbow ,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 05 55  0000 2020,georgia,8267
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 12 05 52  0000 2020,"Richmond, Virginia",539
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 05 39  0000 2020,,8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 05 37  0000 2020,Edmonton,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 05 30  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 05 14  0000 2020,,8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 05 11  0000 2020,Canada,178
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 05 07  0000 2020,winnipeg,178
RT  mishravristy095   rishibagree Only essential services to be available   Schools  colleges  University  all type of education is missi,Thu Mar 26 12 04 53  0000 2020,"Sodala, Jaipur",2
 YGDzvtWx34pKqXc  ZedAlexander2  globaltimesnews u prefer education in Canada but not China as well so ,Thu Mar 26 12 04 33  0000 2020,,0
RT  o vela engineer  I m a student and I work too tu support my education  I didn t pay university for e learning      ,Thu Mar 26 12 04 26  0000 2020,Pakistan,3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 04 18  0000 2020,Pluto ,8267
RT  musicbeatsform  Only essential services to be available   Schools  colleges  University  all type of education is missing from the Ess,Thu Mar 26 12 04 16  0000 2020,your heart ❤️,76
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 04 14  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 03 46  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 03 45  0000 2020,"Chattanooga, Tn",8267
RT  NHenryFundi  Lesson plan I developed  Slavery and its Gradual Abolition in Upper Canada  to explore the history of slavery in Canada   ,Thu Mar 26 12 03 44  0000 2020,"Baku, Azerbaijan",40
RT  o vela engineer  I m a student and I work too tu support my education  I didn t pay university for e learning      ,Thu Mar 26 12 03 41  0000 2020,Islamabad,3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 03 39  0000 2020,"Florida, USA",8267
J Jairaj  former principal of University of Physical Education  Osmania University  passed away in the early hours  ,Thu Mar 26 12 03 11  0000 2020,"Secunderabad, Telangana State",0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 03 07  0000 2020,"Miami, FL",8267
RT  musicbeatsform  Only essential services to be available   Schools  colleges  University  all type of education is missing from the Ess,Thu Mar 26 12 02 46  0000 2020,योग नगरी ऋषिकेश ,76
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 02 42  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 02 32  0000 2020,Culloden,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 02 31  0000 2020,New York,8267
RT  o vela engineer  I m a student and I work too tu support my education  I didn t pay university for e learning      ,Thu Mar 26 12 02 15  0000 2020,"Islamabad, Pakistan",3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 02 05  0000 2020,USA,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 02 03  0000 2020,,8267
RT  yessirtns  Only essential services to be available   SCHOOLS  COLLEGES  UNIVERSITY all type of EDUCATION is missing from the ESSENTIAL,Thu Mar 26 12 01 56  0000 2020,Bharatvarsh,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 01 53  0000 2020,The LAND  🖤💙💙💙🖤,8267
Fan Yun  an associate professor at Zhejiang University  reflects on the mass closure of schools and the correspondi  ,Thu Mar 26 12 01 44  0000 2020,Shanghai,2
RT  musicbeatsform  Only essential services to be available   Schools  colleges  University  all type of education is missing from the Ess,Thu Mar 26 12 01 38  0000 2020,India,76
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 01 38  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 01 36  0000 2020,"Tukwila, WA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 01 35  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 01 29  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 01 24  0000 2020,A Chicago Cylclist,8267
I m a student and I work too tu support my education  I didn t pay university for e learning     ,Thu Mar 26 12 01 23  0000 2020,Apni Auqat may ,3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 01 07  0000 2020,,8267
If you are a university student with epilepsy you maybe eligible for DSAs   Not sure if you a  ,Thu Mar 26 12 01 04  0000 2020,United Kingdom,0
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 00 46  0000 2020,"Boutouche,NB",178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 00 43  0000 2020,behind your dirty mind. ,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 00 40  0000 2020,Arizona USA,8267
 zkat  Khan Academy  education non profit  currently with serious traffic growth  is hiring senior backend full st  ,Thu Mar 26 12 00 37  0000 2020,"Ann Arbor, MI",3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 00 09  0000 2020,"California, USA",8267
 Cambridge University Press is making higher education textbooks in HTML format free to access online during the co  ,Thu Mar 26 12 00 07  0000 2020,Kiel und Hamburg,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 00 01  0000 2020,"Massachusetts, USA",8267
Recent Higher Education Statistics Agency  HESA  figures show fewer than 1  of UK university professors are Black   ,Thu Mar 26 12 00 01  0000 2020,"Leeds, UK",1
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 11 59 45  0000 2020,New Jersey,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 11 59 43  0000 2020,,8267
Following a lengthy legal wrangle  the University of Latvia s previous rector gets to carry on in the job   ,Thu Mar 26 11 59 35  0000 2020,Latvia,0
This job might be a great fit for you  Banquet Captain       ,Thu Mar 26 11 59 35  0000 2020,"Providence, RI",0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 11 59 24  0000 2020,With luck on a Beach,8267
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 11 59 21  0000 2020,"Lahore, Pakistan",127
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 11 59 18  0000 2020,"Oklahoma, USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 11 59 05  0000 2020,"Candler-McAfee, GA",8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 11 59 01  0000 2020,"Ontario, Canada",178
RT  bobbyberk  Stupid is as stupid does  LibertyU       ,Thu Mar 26 11 58 47  0000 2020,Charlottesville,10
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 11 58 36  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 11 58 29  0000 2020,,8267
RT  ConversaMumbai                ,Thu Mar 26 11 58 19  0000 2020,"Chicago, IL",2
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 11 58 09  0000 2020,"Gainesville, GA",8267
